id,Listening_Time_minutes
750670,38.594975
750671,59.697052
750672,20.752382
750673,25.116858
750674,67.25927
750675,16.246683
750676,81.61763
750677,79.61073
750678,87.90993
750679,14.267607
750680,23.660124
750681,4.9062996
750682,44.001328
750683,40.196724
750684,51.62186
750685,45.645855
750686,18.931553
750687,48.002167
750688,74.351654
750689,14.137585
750690,5.5150986
750691,11.970135
750692,50.40088
750693,67.275024
750694,13.8871155
750695,24.715849
750696,69.960304
750697,78.153786
750698,18.540419
750699,49.175407
750700,62.92409
750701,54.891647
750702,52.677563
750703,53.493835
750704,68.97304
750705,55.042053
750706,46.38319
750707,40.020992
750708,58.690613
750709,27.946112
750710,74.02603
750711,25.323582
750712,26.03691
750713,14.296379
750714,69.51962
750715,52.76057
750716,49.28548
750717,84.62272
750718,84.29033
750719,17.39539
750720,73.09175
750721,38.752895
750722,36.260284
750723,24.484703
750724,9.881561
750725,0.39151
750726,77.903885
750727,46.834747
750728,41.289867
750729,60.87468
750730,72.98154
750731,56.327717
750732,26.816559
750733,22.847092
750734,42.29006
750735,78.05644
750736,70.900764
750737,47.851597
750738,29.800472
750739,60.130424
750740,13.848925
750741,58.040195
750742,40.496025
750743,58.15784
750744,48.687878
750745,71.755486
750746,56.018074
750747,16.67015
750748,46.12435
750749,18.42408
750750,7.742077
750751,42.8615
750752,5.9434204
750753,43.219585
750754,60.158348
750755,34.584198
750756,58.085144
750757,29.295958
750758,32.31286
750759,52.268757
750760,87.76929
750761,36.11716
750762,65.426895
750763,33.247913
750764,9.14875
750765,37.07598
750766,4.8141365
750767,42.345528
750768,32.826447
750769,19.165598
750770,85.52421
750771,46.62989
750772,50.6867
750773,61.29469
750774,17.073042
750775,66.93623
750776,30.747826
750777,66.16858
750778,74.14928
750779,14.027821
750780,40.589573
750781,44.573868
750782,27.611366
750783,13.134293
750784,49.5587
750785,7.09182
750786,45.964703
750787,31.18259
750788,39.69767
750789,54.49186
750790,5.330822
750791,22.12969
750792,12.197418
750793,6.8232803
750794,67.83147
750795,44.880688
750796,70.06897
750797,44.74293
750798,17.551584
750799,11.934685
750800,32.17547
750801,13.453712
750802,37.613216
750803,77.355965
750804,79.321556
750805,71.92184
750806,60.596767
750807,57.12493
750808,83.28368
750809,46.51125
750810,26.188381
750811,33.82367
750812,64.890686
750813,51.630116
750814,19.480463
750815,42.653862
750816,69.5018
750817,43.947765
750818,12.832172
750819,39.351734
750820,46.658966
750821,39.637894
750822,15.866224
750823,56.17817
750824,64.99988
750825,77.175125
750826,88.29837
750827,4.233612
750828,72.90544
750829,44.43984
750830,59.508442
750831,46.723568
750832,52.474068
750833,27.920805
750834,98.14829
750835,16.506971
750836,74.612206
750837,41.88473
750838,76.84712
750839,65.51611
750840,95.3103
750841,88.61096
750842,72.65525
750843,12.084473
750844,31.957619
750845,37.245926
750846,89.9592
750847,79.535675
750848,10.280037
750849,18.457489
750850,76.99802
750851,45.57909
750852,6.5316544
750853,81.9852
750854,61.6527
750855,53.91453
750856,49.43809
750857,38.937943
750858,88.49611
750859,30.532257
750860,39.645824
750861,30.024345
750862,40.987034
750863,43.033367
750864,28.74492
750865,61.105766
750866,46.698513
750867,-0.6722183
750868,62.554142
750869,65.57201
750870,42.371624
750871,26.222525
750872,82.55487
750873,40.24368
750874,76.83915
750875,18.210022
750876,38.21343
750877,57.799908
750878,42.72555
750879,32.72962
750880,21.359476
750881,10.623459
750882,16.596405
750883,73.09765
750884,43.91688
750885,38.746063
750886,48.93851
750887,13.789568
750888,77.96722
750889,16.842829
750890,41.160145
750891,42.30163
750892,94.18598
750893,17.072655
750894,61.311264
750895,43.52498
750896,38.548035
750897,69.881676
750898,43.997284
750899,74.34436
750900,12.277004
750901,6.452709
750902,83.28389
750903,5.0626717
750904,26.035095
750905,46.85885
750906,44.732353
750907,42.62439
750908,70.86591
750909,50.107967
750910,60.110344
750911,44.41144
750912,22.348412
750913,43.679886
750914,43.24646
750915,18.962656
750916,19.900875
750917,50.201843
750918,34.327827
750919,18.728952
750920,71.95615
750921,17.645145
750922,59.03979
750923,20.660648
750924,94.08102
750925,53.69802
750926,75.559746
750927,55.75412
750928,50.03514
750929,86.19502
750930,31.925137
750931,44.964005
750932,37.708103
750933,79.07393
750934,35.356586
750935,33.313103
750936,22.461212
750937,79.50334
750938,77.9849
750939,85.959915
750940,76.7785
750941,39.738533
750942,56.257805
750943,80.96086
750944,1.8417397
750945,28.969147
750946,44.826603
750947,63.310036
750948,70.55966
750949,25.09736
750950,5.121414
750951,66.635864
750952,32.043755
750953,19.992218
750954,58.434067
750955,23.805403
750956,71.69206
750957,75.57871
750958,68.28755
750959,76.42372
750960,73.88576
750961,70.59541
750962,7.857418
750963,34.801857
750964,67.093925
750965,61.870674
750966,86.75299
750967,18.358889
750968,14.018419
750969,21.167282
750970,63.347336
750971,43.848106
750972,59.672234
750973,24.243525
750974,26.02163
750975,50.06486
750976,50.805443
750977,70.79616
750978,11.623402
750979,54.647583
750980,44.02382
750981,27.695868
750982,67.54079
750983,12.741585
750984,28.245178
750985,80.6559
750986,53.975517
750987,64.87787
750988,53.63366
750989,64.83148
750990,83.12166
750991,86.49762
750992,77.96382
750993,45.12729
750994,94.76016
750995,71.80117
750996,11.13113
750997,30.870243
750998,75.29311
750999,61.979553
751000,81.185486
751001,58.632908
751002,74.01159
751003,69.85473
751004,68.45153
751005,68.41161
751006,88.14421
751007,55.83832
751008,56.405502
751009,20.363186
751010,56.43064
751011,39.184635
751012,31.697315
751013,31.010654
751014,64.46959
751015,85.519424
751016,17.601248
751017,88.987236
751018,74.196625
751019,65.63928
751020,14.294331
751021,17.23744
751022,70.50049
751023,47.132442
751024,73.89065
751025,74.5276
751026,63.203224
751027,81.93378
751028,72.15959
751029,10.986141
751030,31.107853
751031,49.40684
751032,17.005795
751033,42.928703
751034,43.3249
751035,8.736977
751036,81.226074
751037,51.323006
751038,13.757107
751039,79.61841
751040,37.980186
751041,11.481384
751042,71.98144
751043,79.56958
751044,27.199955
751045,61.48178
751046,39.761333
751047,13.16457
751048,58.2899
751049,65.90405
751050,38.97166
751051,9.374477
751052,37.53312
751053,23.815214
751054,47.59498
751055,38.273907
751056,55.41803
751057,80.44205
751058,45.086258
751059,87.02927
751060,48.16115
751061,48.64564
751062,53.24385
751063,21.579891
751064,12.455849
751065,43.972584
751066,34.75818
751067,39.745907
751068,12.650764
751069,43.964428
751070,79.44148
751071,43.6105
751072,77.03322
751073,67.90978
751074,49.34737
751075,42.60602
751076,56.020927
751077,8.122864
751078,44.885296
751079,8.982132
751080,6.0194054
751081,69.151566
751082,47.86126
751083,50.22256
751084,44.4666
751085,2.8394356
751086,4.8899956
751087,6.0322456
751088,69.14218
751089,23.183964
751090,65.44292
751091,15.762716
751092,46.35257
751093,64.711075
751094,70.964745
751095,78.44309
751096,74.16228
751097,77.61714
751098,37.925285
751099,22.360022
751100,28.2314
751101,43.39872
751102,24.5429
751103,68.10354
751104,11.370987
751105,28.737038
751106,9.059204
751107,52.05559
751108,62.744907
751109,17.234627
751110,59.814632
751111,76.92525
751112,20.584976
751113,62.559715
751114,18.39489
751115,3.2762375
751116,83.17633
751117,75.0098
751118,82.65144
751119,84.461685
751120,82.709366
751121,17.753262
751122,33.581657
751123,19.428251
751124,49.745956
751125,15.667713
751126,55.73598
751127,61.771667
751128,76.31422
751129,8.714306
751130,57.413578
751131,54.730537
751132,38.114082
751133,37.839523
751134,49.441963
751135,29.520172
751136,31.166906
751137,53.72317
751138,39.334118
751139,53.898544
751140,5.6841164
751141,27.956694
751142,21.504742
751143,43.124928
751144,84.38816
751145,29.57857
751146,28.315971
751147,42.541306
751148,16.449848
751149,48.87203
751150,84.01178
751151,88.920654
751152,89.95114
751153,50.1709
751154,41.04027
751155,90.20755
751156,49.021618
751157,57.6123
751158,48.899483
751159,35.666836
751160,81.22264
751161,38.587196
751162,81.82495
751163,9.093227
751164,49.775192
751165,50.91471
751166,67.08151
751167,12.204411
751168,11.082027
751169,91.12955
751170,81.79352
751171,75.49152
751172,35.341118
751173,63.615166
751174,11.527363
751175,9.204735
751176,73.15622
751177,2.7580338
751178,30.63841
751179,17.526
751180,39.277004
751181,76.87259
751182,82.41524
751183,42.190548
751184,5.950371
751185,59.69754
751186,27.967384
751187,21.896566
751188,38.22595
751189,11.678455
751190,66.91716
751191,79.1425
751192,33.34619
751193,29.22105
751194,89.4268
751195,38.987583
751196,52.66905
751197,74.66516
751198,53.41664
751199,44.01853
751200,66.46592
751201,69.52528
751202,52.600254
751203,11.832512
751204,75.22989
751205,8.995338
751206,32.89765
751207,11.585415
751208,19.595526
751209,11.981655
751210,17.372782
751211,44.3516
751212,22.197395
751213,39.320305
751214,46.811974
751215,7.483883
751216,80.716095
751217,21.868647
751218,70.89917
751219,3.8401222
751220,66.41046
751221,54.609283
751222,73.87596
751223,31.938408
751224,21.806774
751225,44.84688
751226,34.030193
751227,22.278185
751228,50.53534
751229,56.06552
751230,47.992462
751231,35.859474
751232,21.407967
751233,49.88541
751234,73.53342
751235,22.584194
751236,82.25853
751237,27.926785
751238,55.56936
751239,50.137608
751240,37.6627
751241,79.41507
751242,54.752384
751243,14.905163
751244,57.378105
751245,23.916784
751246,14.677452
751247,16.247803
751248,69.138596
751249,43.820988
751250,11.844238
751251,88.5813
751252,46.01225
751253,45.018215
751254,54.094814
751255,48.856937
751256,26.179047
751257,29.094902
751258,29.835644
751259,75.04959
751260,32.219048
751261,65.76627
751262,33.875412
751263,79.69653
751264,39.381752
751265,29.045443
751266,7.768593
751267,42.091152
751268,25.107744
751269,7.1616096
751270,34.308876
751271,71.25815
751272,36.38217
751273,18.766537
751274,40.81748
751275,82.57274
751276,48.759315
751277,91.92455
751278,70.195496
751279,53.032913
751280,61.27988
751281,49.007824
751282,1.4998055
751283,69.202194
751284,16.311525
751285,18.535612
751286,64.04825
751287,46.662525
751288,42.61794
751289,85.3601
751290,22.883215
751291,80.17392
751292,39.84576
751293,28.075878
751294,43.34657
751295,30.440472
751296,11.19743
751297,39.313663
751298,40.338856
751299,41.70977
751300,40.660637
751301,22.976955
751302,12.40881
751303,12.73991
751304,58.498814
751305,56.566967
751306,12.167725
751307,39.409275
751308,6.251854
751309,73.18584
751310,53.382065
751311,28.26681
751312,45.1528
751313,12.63789
751314,66.2551
751315,76.677704
751316,31.662504
751317,7.744053
751318,75.82479
751319,13.467281
751320,69.83939
751321,63.522896
751322,79.29255
751323,21.795418
751324,77.512924
751325,85.95166
751326,33.24568
751327,65.23792
751328,59.18625
751329,39.693436
751330,46.094246
751331,76.72402
751332,48.431374
751333,16.327394
751334,42.29362
751335,22.610586
751336,20.688625
751337,36.094246
751338,81.41185
751339,43.830494
751340,91.107025
751341,36.33203
751342,39.14717
751343,22.82616
751344,68.03378
751345,41.71137
751346,17.677202
751347,33.099525
751348,57.75706
751349,19.029844
751350,31.139862
751351,32.308975
751352,50.06665
751353,79.60173
751354,45.363396
751355,26.100674
751356,42.54178
751357,31.678791
751358,15.603912
751359,81.50951
751360,33.98392
751361,80.607254
751362,26.707918
751363,10.548084
751364,70.86078
751365,45.21592
751366,68.784035
751367,12.512756
751368,72.55014
751369,70.404495
751370,21.394842
751371,8.933056
751372,6.246975
751373,22.330505
751374,9.042858
751375,19.147926
751376,20.813787
751377,74.554794
751378,78.53552
751379,17.103092
751380,80.73828
751381,23.999147
751382,73.816505
751383,73.96081
751384,20.58744
751385,64.07357
751386,37.775734
751387,12.503799
751388,37.287033
751389,75.049164
751390,27.024086
751391,36.72075
751392,73.64682
751393,55.36382
751394,40.092598
751395,55.76696
751396,25.361973
751397,37.00652
751398,27.810995
751399,94.34801
751400,40.408676
751401,74.7876
751402,50.58218
751403,81.65332
751404,79.976425
751405,50.88696
751406,77.23999
751407,42.77843
751408,45.404354
751409,14.389736
751410,19.568167
751411,17.039043
751412,15.725016
751413,35.145405
751414,27.961126
751415,25.276335
751416,30.424328
751417,77.83736
751418,47.153625
751419,20.28433
751420,24.844053
751421,37.272713
751422,12.894932
751423,34.452953
751424,61.86264
751425,30.04017
751426,11.745159
751427,12.26495
751428,48.043198
751429,44.369392
751430,11.680592
751431,63.78621
751432,59.411842
751433,18.705673
751434,40.750446
751435,45.42677
751436,28.15665
751437,56.01863
751438,38.591103
751439,77.32202
751440,53.90644
751441,51.176914
751442,56.159355
751443,78.43312
751444,6.158535
751445,55.59807
751446,15.460285
751447,56.976776
751448,72.841354
751449,75.99589
751450,42.93646
751451,43.827763
751452,89.79584
751453,19.714111
751454,15.80061
751455,85.52017
751456,37.321747
751457,43.356594
751458,51.44257
751459,45.42444
751460,80.82204
751461,21.032902
751462,26.139788
751463,19.741951
751464,73.56547
751465,73.575645
751466,46.452988
751467,41.20622
751468,56.989227
751469,79.91026
751470,25.90381
751471,36.991997
751472,85.0863
751473,19.007328
751474,17.885647
751475,17.809673
751476,81.40874
751477,40.52422
751478,42.845116
751479,46.297592
751480,33.59445
751481,12.686417
751482,83.530045
751483,67.53934
751484,48.924366
751485,21.775331
751486,39.995735
751487,78.28685
751488,10.708477
751489,44.65163
751490,9.561462
751491,9.579456
751492,21.044048
751493,10.858891
751494,86.14201
751495,47.94418
751496,75.59002
751497,29.998909
751498,17.464077
751499,7.2553864
751500,24.521318
751501,58.213795
751502,54.530098
751503,60.90679
751504,73.91731
751505,52.167973
751506,72.09294
751507,50.296085
751508,71.096214
751509,21.490232
751510,69.44432
751511,45.01914
751512,18.021088
751513,41.533493
751514,22.36072
751515,58.776093
751516,25.271446
751517,77.48932
751518,83.834045
751519,23.656384
751520,65.390274
751521,64.35893
751522,31.912886
751523,69.49809
751524,48.913002
751525,82.76111
751526,37.49358
751527,59.012894
751528,70.57941
751529,41.844437
751530,12.210011
751531,66.551315
751532,40.13469
751533,10.616325
751534,31.201824
751535,82.04858
751536,11.7641945
751537,69.2729
751538,45.912556
751539,48.458176
751540,12.772278
751541,2.19664
751542,27.504232
751543,78.86478
751544,39.093174
751545,60.621033
751546,65.868004
751547,43.636425
751548,34.60376
751549,39.09143
751550,10.675854
751551,78.027756
751552,72.803314
751553,10.422569
751554,71.803505
751555,8.64727
751556,44.659702
751557,15.864229
751558,54.79274
751559,13.182636
751560,72.14942
751561,81.52687
751562,26.125154
751563,19.271862
751564,47.702118
751565,26.874474
751566,18.839207
751567,13.64283
751568,71.31932
751569,66.79082
751570,68.500046
751571,71.20572
751572,44.71331
751573,67.726295
751574,63.39112
751575,55.458084
751576,67.037994
751577,80.34981
751578,7.488945
751579,12.18499
751580,11.873768
751581,14.621202
751582,53.667965
751583,35.245285
751584,39.394585
751585,31.465479
751586,15.949287
751587,7.9138527
751588,92.278854
751589,50.924862
751590,28.481483
751591,9.270153
751592,36.00988
751593,45.36413
751594,98.52281
751595,20.684744
751596,13.499165
751597,42.416298
751598,94.62398
751599,17.31932
751600,36.75079
751601,21.095686
751602,45.64972
751603,74.257416
751604,72.44038
751605,50.023872
751606,57.588108
751607,16.470974
751608,25.102211
751609,61.854637
751610,39.91099
751611,72.42009
751612,11.942455
751613,58.692684
751614,77.95691
751615,9.634384
751616,31.274384
751617,40.346085
751618,41.346565
751619,44.79068
751620,21.098576
751621,11.256283
751622,70.809746
751623,10.512753
751624,90.62733
751625,14.791729
751626,10.696274
751627,77.489456
751628,47.899494
751629,26.166288
751630,48.37982
751631,45.094345
751632,46.162445
751633,41.0265
751634,54.436565
751635,41.721085
751636,81.612686
751637,70.09592
751638,10.367733
751639,89.64801
751640,12.222996
751641,11.383705
751642,32.13719
751643,73.369446
751644,51.379856
751645,62.262466
751646,12.4793625
751647,20.742655
751648,15.899824
751649,81.14984
751650,42.454983
751651,28.5644
751652,38.03485
751653,18.70089
751654,7.011715
751655,14.290421
751656,42.410294
751657,46.805176
751658,48.661053
751659,33.13913
751660,54.77898
751661,32.505127
751662,16.95052
751663,45.835785
751664,86.51428
751665,41.313557
751666,37.549698
751667,86.78267
751668,19.614489
751669,17.636827
751670,48.52563
751671,53.136974
751672,53.926697
751673,47.667805
751674,13.7224045
751675,40.754036
751676,45.324764
751677,33.000286
751678,8.849499
751679,70.141945
751680,54.508045
751681,39.69058
751682,71.32046
751683,31.144325
751684,42.46401
751685,47.49887
751686,26.647087
751687,19.15395
751688,49.226837
751689,44.339783
751690,32.269356
751691,61.298702
751692,65.88922
751693,10.247231
751694,43.684486
751695,47.76154
751696,25.573503
751697,49.551582
751698,45.16261
751699,26.851572
751700,11.042282
751701,72.85742
751702,72.39478
751703,28.727482
751704,93.82665
751705,58.73403
751706,63.121895
751707,84.71507
751708,63.34
751709,48.078533
751710,65.771774
751711,46.11154
751712,26.598486
751713,69.97048
751714,76.517784
751715,50.942627
751716,71.82171
751717,32.868206
751718,56.36795
751719,59.330418
751720,83.2527
751721,16.83894
751722,51.542294
751723,16.74794
751724,27.350227
751725,7.662586
751726,31.781078
751727,-1.125946
751728,14.841778
751729,16.099188
751730,29.873646
751731,65.35112
751732,78.30041
751733,80.684166
751734,54.151894
751735,42.50979
751736,74.0722
751737,10.423817
751738,33.21567
751739,41.110348
751740,78.559875
751741,16.345613
