id,Listening_Time_minutes
750239,20.866112
750240,82.77312
750241,76.6136
750242,18.226269
750243,49.879604
750244,18.35812
750245,49.061474
750246,41.562187
750247,98.267296
750248,17.222454
750249,86.317894
750250,53.08853
750251,31.830719
750252,44.718033
750253,76.60109
750254,45.815804
750255,27.41626
750256,49.681732
750257,31.753683
750258,9.092079
750259,23.597097
750260,38.269028
750261,54.666245
750262,57.17948
750263,59.008717
750264,29.565655
750265,75.53474
750266,12.694466
750267,19.29582
750268,5.506901
750269,5.569214
750270,44.847908
750271,57.466393
750272,1.7277374
750273,31.47723
750274,48.061707
750275,60.40695
750276,59.303417
750277,9.725136
750278,42.490097
750279,20.289743
750280,46.720123
750281,43.954266
750282,55.563416
750283,71.264725
750284,48.13066
750285,35.57636
750286,5.9984436
750287,74.0668
750288,31.673937
750289,7.0829697
750290,59.21688
750291,58.573914
750292,77.93026
750293,78.11188
750294,52.4601
750295,50.51384
750296,29.341759
750297,9.811291
750298,50.788177
750299,84.29392
750300,43.777237
750301,15.878094
750302,34.959194
750303,15.447054
750304,39.742237
750305,84.1803
750306,49.626102
750307,15.340963
750308,60.031113
750309,16.130474
750310,15.980009
750311,63.403786
750312,48.91798
750313,76.87246
750314,66.11368
750315,4.2515755
750316,80.828156
750317,45.121838
750318,22.615345
750319,24.816978
750320,39.74382
750321,32.037563
750322,44.006844
750323,68.22315
750324,74.855484
750325,57.935547
750326,33.88057
750327,48.749073
750328,21.915178
750329,64.65655
750330,78.61711
750331,31.39718
750332,19.400642
750333,15.137245
750334,26.755867
750335,57.314743
750336,37.545403
750337,85.08541
750338,35.67788
750339,80.1814
750340,36.441204
750341,14.73131
750342,36.344173
750343,16.190128
750344,24.883806
750345,49.82143
750346,76.81764
750347,88.17461
750348,57.82679
750349,18.19172
750350,85.01369
750351,23.343765
750352,75.458305
750353,45.16485
750354,59.023357
750355,38.50672
750356,92.62361
750357,39.57414
750358,67.44805
750359,44.490177
750360,70.53075
750361,45.965076
750362,15.963192
750363,72.39373
750364,32.38089
750365,87.07476
750366,37.96051
750367,69.04713
750368,72.3653
750369,58.27865
750370,77.180725
750371,19.031239
750372,50.3891
750373,20.643957
750374,57.135124
750375,46.39156
750376,17.815481
750377,68.02987
750378,49.28417
750379,9.670429
750380,19.998308
750381,16.52767
750382,77.62656
750383,41.86541
750384,81.48929
750385,43.803795
750386,41.647552
750387,8.829613
750388,23.00899
750389,23.04771
750390,39.891953
750391,20.36659
750392,73.932976
750393,8.976223
750394,59.553764
750395,60.351078
750396,42.703114
750397,15.094343
750398,77.94501
750399,34.527767
750400,16.500044
750401,73.18222
750402,84.67032
750403,19.16104
750404,18.685383
750405,18.810204
750406,20.50576
750407,35.007282
750408,70.56819
750409,18.004417
750410,54.08758
750411,34.47562
750412,26.044434
750413,36.505825
750414,49.589638
750415,49.539074
750416,74.25227
750417,66.98527
750418,32.801872
750419,34.0195
750420,47.432556
750421,51.895775
750422,7.829159
750423,43.85697
750424,51.9204
750425,75.05341
750426,69.262474
750427,2.9612808
750428,92.77576
750429,0.5823784
750430,65.576965
750431,42.57284
750432,51.370724
750433,23.816677
750434,4.8743706
750435,73.81313
750436,57.671463
750437,45.066776
750438,48.61613
750439,15.944855
750440,39.847996
750441,2.856392
750442,75.60962
750443,68.575806
750444,40.994324
750445,77.34506
750446,48.542675
750447,69.127945
750448,47.692104
750449,22.365454
750450,73.2574
750451,83.07555
750452,75.12862
750453,21.872948
750454,42.997604
750455,69.410355
750456,7.334736
750457,30.03623
750458,47.781437
750459,19.983627
750460,9.995956
750461,81.4995
750462,53.180305
750463,85.69029
750464,39.137634
750465,76.003426
750466,7.2180367
750467,42.569286
750468,46.765644
750469,17.008928
750470,56.555775
750471,18.246613
750472,48.481884
750473,13.913534
750474,27.808603
750475,2.8631744
750476,16.026724
750477,0.7321892
750478,37.076572
750479,16.342474
750480,4.8434753
750481,52.86647
750482,79.57359
750483,55.986893
750484,78.66899
750485,47.76533
750486,71.05554
750487,72.72662
750488,28.631378
750489,84.357056
750490,60.499672
750491,33.58509
750492,46.752464
750493,30.929688
750494,85.97118
750495,45.07108
750496,82.20718
750497,30.57956
750498,3.5246925
750499,70.26304
750500,33.441788
750501,12.002914
750502,63.850235
750503,46.20827
750504,67.35041
750505,51.7359
750506,61.474648
750507,8.3417015
750508,4.8305664
750509,45.01885
750510,64.70715
750511,45.635048
750512,3.0712166
750513,30.06226
750514,60.81115
750515,4.767853
750516,1.9320602
750517,46.599167
750518,76.56859
750519,65.77673
750520,27.478806
750521,87.33835
750522,42.152916
750523,7.058628
750524,68.12725
750525,30.28432
750526,49.11977
750527,11.739311
750528,70.622116
750529,96.518555
750530,34.865616
750531,38.335693
750532,50.553432
750533,55.11917
750534,26.661228
750535,2.0888863
750536,8.734955
750537,44.47769
750538,48.915546
750539,76.21634
750540,26.989517
750541,43.92181
750542,80.87707
750543,72.71787
750544,25.533596
750545,65.51562
750546,60.20237
750547,52.175278
750548,39.974953
750549,64.288315
750550,40.637104
750551,80.62664
750552,50.920784
750553,24.268602
750554,39.082436
750555,45.131355
750556,33.04023
750557,71.63724
750558,28.388617
750559,60.415966
750560,6.387432
750561,56.57093
750562,95.77042
750563,51.191486
750564,5.1397057
750565,51.794323
750566,28.629833
750567,90.27884
750568,49.85911
750569,91.12726
750570,22.266285
750571,43.040855
750572,9.92255
750573,64.60715
750574,97.96803
750575,67.115715
750576,73.675934
750577,40.65145
750578,55.229668
750579,55.902588
750580,19.010483
750581,52.43942
750582,43.381786
750583,8.974407
750584,51.298866
750585,64.73662
750586,76.973404
750587,45.938004
750588,51.39714
750589,53.88092
750590,30.961536
750591,30.882572
750592,55.049206
750593,67.84593
750594,23.067495
750595,59.652905
750596,73.82508
750597,71.12184
750598,27.483902
750599,79.19565
750600,45.411594
750601,49.99385
750602,34.95529
750603,71.97274
750604,18.4779
750605,21.474638
750606,53.402615
750607,79.0179
750608,21.964205
750609,43.68708
750610,39.695347
750611,64.34433
750612,45.283436
750613,50.13614
750614,11.19857
750615,74.918976
750616,31.19183
750617,76.83028
750618,56.91854
750619,75.634674
750620,6.7685432
750621,60.573612
750622,20.14424
750623,58.177914
750624,58.09907
750625,78.38001
750626,10.906673
750627,29.262945
750628,70.41082
750629,32.95364
750630,8.149143
750631,19.833654
750632,72.0439
750633,46.699722
750634,77.077774
750635,72.0129
750636,43.916515
750637,49.137318
750638,19.70182
750639,75.73864
750640,59.21988
750641,31.966394
750642,75.20248
750643,26.82283
750644,79.38248
750645,60.569935
750646,17.634638
750647,59.54807
750648,55.488037
750649,69.55725
750650,65.33731
750651,44.78824
750652,40.932053
750653,16.415361
750654,4.446842
750655,51.67987
750656,19.188324
750657,17.532232
750658,58.18897
750659,42.84977
750660,53.490604
750661,18.40068
750662,73.719925
750663,31.326256
750664,58.030727
750665,40.409973
750666,34.49881
750667,66.25099
750668,17.051662
750669,21.47014
750670,42.106724
750671,67.89
750672,25.11553
750673,33.92711
750674,59.27407
750675,20.23045
750676,82.867004
750677,94.183846
750678,75.61792
750679,15.281813
750680,29.580107
750681,5.9380493
750682,41.292923
750683,41.501
750684,44.201283
750685,41.637
750686,10.170528
750687,53.818382
750688,83.746895
750689,12.597019
750690,5.217457
750691,13.346188
750692,50.420853
750693,65.96707
750694,13.030651
750695,21.212177
750696,69.368256
750697,91.15929
750698,26.7436
750699,44.82546
750700,57.095833
750701,55.089233
750702,50.17925
750703,43.812737
750704,67.73663
750705,56.6844
750706,47.015713
750707,35.884228
750708,47.76477
750709,34.5999
750710,72.72086
750711,27.43997
750712,24.588308
750713,12.234528
750714,69.24845
750715,48.283463
750716,38.742996
750717,75.01372
750718,81.911545
750719,17.15336
750720,77.07902
750721,43.205406
750722,36.06919
750723,18.94815
750724,15.369709
750725,3.715393
750726,67.24353
750727,54.60666
750728,42.098442
750729,66.94158
750730,76.65839
750731,57.045975
750732,22.475176
750733,18.599878
750734,48.185257
750735,78.68469
750736,62.56668
750737,49.510014
750738,31.984873
750739,64.18418
750740,17.70834
750741,65.4041
750742,41.36084
750743,65.79975
750744,48.686428
750745,68.31198
750746,58.474873
750747,18.711292
750748,42.79636
750749,19.633753
750750,7.9750137
750751,41.1866
750752,10.435947
750753,48.0637
750754,64.299255
750755,35.003036
750756,59.9413
750757,25.46485
750758,34.33094
750759,53.09816
750760,89.08579
750761,33.621365
750762,71.942726
750763,38.130795
750764,8.489513
750765,37.992992
750766,3.5923157
750767,41.75724
750768,32.661045
750769,15.853615
750770,84.28979
750771,46.28423
750772,43.991817
750773,62.72577
750774,7.359318
750775,69.97908
750776,28.81887
750777,65.33257
750778,70.24576
750779,6.9695625
750780,43.050446
750781,44.63588
750782,35.176384
750783,16.447506
750784,42.326164
750785,7.818115
750786,45.877426
750787,31.371777
750788,39.742676
750789,55.709633
750790,5.3158607
750791,24.219603
750792,13.560738
750793,8.835781
750794,65.476135
750795,46.56069
750796,71.03081
750797,53.330807
750798,19.257385
750799,12.254414
750800,19.406696
750801,17.155386
750802,37.76802
750803,89.27582
750804,87.49829
750805,67.078
750806,55.144634
750807,48.194775
750808,80.842
750809,45.069633
750810,28.449894
750811,38.39587
750812,68.75226
750813,50.6226
750814,24.049408
750815,41.2096
750816,66.790695
750817,53.81428
750818,9.654663
750819,41.89004
750820,43.447845
750821,38.702465
750822,14.642324
750823,55.902935
750824,61.9208
750825,76.593216
750826,82.261246
750827,0.57450485
750828,71.7516
750829,48.317028
750830,57.966232
750831,43.290287
750832,44.912407
750833,29.78495
750834,94.26329
750835,17.843458
750836,73.65637
750837,42.401592
750838,75.60744
750839,66.44656
750840,94.79875
750841,79.77496
750842,73.0203
750843,11.560726
750844,36.44912
750845,34.040764
750846,88.10875
750847,74.70163
750848,5.176235
750849,20.033735
750850,83.621574
750851,47.10011
750852,3.7462158
750853,81.783104
750854,56.331745
750855,54.82189
750856,48.402683
750857,38.580097
750858,83.478516
750859,27.368128
750860,36.27336
750861,31.082582
750862,46.288822
750863,48.913044
750864,31.855589
750865,61.714653
750866,48.427185
750867,5.1724625
750868,60.306118
750869,73.2062
750870,43.627335
750871,27.701984
750872,77.49973
750873,42.958763
750874,74.94648
750875,16.080408
750876,42.41528
750877,55.39908
750878,43.34049
750879,35.413193
750880,19.875443
750881,9.127102
750882,12.449894
750883,71.79855
750884,46.264095
750885,42.62881
750886,40.758892
750887,13.342724
750888,80.146454
750889,20.415014
750890,43.699448
750891,46.422695
750892,96.7153
750893,19.88329
750894,55.129307
750895,47.473396
750896,33.267933
750897,65.08923
750898,45.148186
750899,72.17879
750900,2.9952126
750901,1.021431
750902,78.58315
750903,3.4039726
750904,17.039639
750905,50.980446
750906,43.877098
750907,46.86239
750908,72.019066
750909,55.51003
750910,56.792053
750911,44.099506
750912,19.546234
750913,45.762104
750914,40.367077
750915,20.488207
750916,28.171198
750917,48.87066
750918,35.613575
750919,28.47269
750920,65.94367
750921,18.857851
750922,47.67471
750923,18.802658
750924,89.22297
750925,55.191723
750926,69.88651
750927,49.1364
750928,48.12155
750929,79.77901
750930,36.76236
750931,43.469418
750932,41.17678
750933,76.9103
750934,37.62228
750935,35.504807
750936,17.331411
750937,79.799515
750938,78.63034
750939,88.612206
750940,85.31178
750941,49.813225
750942,54.63793
750943,79.56001
750944,0.48765945
750945,31.653816
750946,44.819805
750947,51.094864
750948,68.31421
750949,27.55301
750950,4.3720665
750951,72.512184
750952,27.940323
750953,20.547785
750954,51.993454
750955,26.289862
750956,70.025795
750957,71.11346
750958,67.15532
750959,70.40955
750960,67.00921
750961,66.772255
750962,6.937233
750963,42.033604
750964,65.312485
750965,63.93322
750966,96.259026
750967,23.095598
750968,21.015106
750969,19.027336
750970,61.77188
750971,42.306896
750972,67.00104
750973,26.166811
750974,28.114454
750975,45.092266
750976,51.351788
750977,70.069016
750978,9.104759
750979,36.480698
750980,41.84943
750981,30.246435
750982,68.85179
750983,14.823227
750984,30.73962
750985,85.90634
750986,57.553394
750987,57.78447
750988,53.391872
750989,65.15504
750990,79.78716
750991,96.78441
750992,79.40973
750993,41.76476
750994,79.76956
750995,66.71092
750996,9.109997
750997,41.65629
750998,80.84036
750999,58.44658
751000,85.3829
751001,57.93773
751002,69.44095
751003,76.563255
751004,75.79174
751005,67.33307
751006,88.43466
751007,54.85482
751008,55.690777
751009,20.50187
751010,62.188164
751011,38.276497
751012,33.437996
751013,31.56388
751014,67.31796
751015,93.24744
751016,18.404358
751017,92.56863
751018,84.52185
751019,64.821945
751020,14.975382
751021,15.737566
751022,61.19245
751023,50.370876
751024,72.409515
751025,83.63617
751026,64.75241
751027,71.99325
751028,71.70167
751029,7.7463303
751030,40.45417
751031,42.02863
751032,16.891937
751033,41.63762
751034,42.50296
751035,7.3290787
751036,74.41571
751037,44.1195
751038,10.83905
751039,75.92745
751040,41.9431
751041,9.474831
751042,79.39164
751043,76.4052
751044,23.537737
751045,59.68429
751046,45.16093
751047,15.345697
751048,55.360477
751049,60.217037
751050,36.65866
751051,12.140549
751052,36.525883
751053,26.63936
751054,55.37995
751055,36.93691
751056,54.946625
751057,89.41017
751058,40.325657
751059,82.1707
751060,49.16913
751061,41.071117
751062,58.43057
751063,16.856424
751064,13.7463665
751065,46.46967
751066,21.89673
751067,37.5776
751068,13.415352
751069,44.454243
751070,96.41622
751071,45.370487
751072,76.53613
751073,62.949585
751074,50.222622
751075,48.236847
751076,54.99344
751077,9.2655525
751078,38.770847
751079,8.3796425
751080,4.134018
751081,65.56767
751082,46.215645
751083,46.27162
751084,43.772575
751085,1.7308388
751086,4.769516
751087,3.9378204
751088,69.594734
751089,28.91208
751090,68.63492
751091,18.901031
751092,48.34523
751093,60.79283
751094,69.06805
751095,82.17862
751096,76.35355
751097,67.70932
751098,39.986847
751099,20.365433
751100,26.788406
751101,41.278503
751102,22.688988
751103,67.84136
751104,15.622599
751105,33.81082
751106,0.39259338
751107,39.896362
751108,55.14517
751109,20.360378
751110,50.45536
751111,73.890976
751112,21.299908
751113,57.580105
751114,16.701159
751115,7.3576508
751116,80.86786
751117,80.241936
751118,77.80844
751119,80.61954
751120,76.70636
751121,25.857561
751122,41.39702
751123,18.926224
751124,49.60936
751125,16.495771
751126,58.007744
751127,60.115555
751128,71.94259
751129,4.8367004
751130,61.441883
751131,54.946983
751132,39.778164
751133,36.014008
751134,47.637924
751135,27.002928
751136,29.960373
751137,48.019104
751138,36.491295
751139,61.295364
751140,6.463421
751141,9.5840645
751142,19.020018
751143,36.98633
751144,81.57594
751145,29.49538
751146,32.45446
751147,42.535576
751148,15.193228
751149,38.25601
751150,95.49667
751151,90.89843
751152,83.61393
751153,48.562664
751154,38.52717
751155,82.59681
751156,45.983227
751157,56.352673
751158,50.484146
751159,37.51733
751160,76.17502
751161,36.75923
751162,85.06935
751163,4.976555
751164,45.82641
751165,45.705463
751166,68.055954
751167,15.360189
751168,7.983368
751169,88.76323
751170,88.574646
751171,75.65806
751172,39.27065
751173,63.476486
751174,8.285076
751175,6.5081253
751176,63.73768
751177,10.281017
751178,31.45615
751179,19.578075
751180,34.098114
751181,75.845215
751182,82.463905
751183,40.754868
751184,3.6459656
751185,60.434067
751186,26.549513
751187,21.402266
751188,35.111786
751189,14.658224
751190,76.35566
751191,80.43167
751192,37.475777
751193,30.882332
751194,89.31023
751195,37.32651
751196,48.857548
751197,72.57353
751198,54.581406
751199,46.149147
751200,74.197975
751201,64.449615
751202,51.075897
751203,12.78791
751204,66.96454
751205,15.906466
751206,34.20609
751207,15.461103
751208,20.66986
751209,10.83429
751210,19.433167
751211,52.41678
751212,26.552322
751213,41.36927
751214,48.676586
751215,9.059921
751216,78.30386
751217,18.13726
751218,79.15129
751219,1.2031822
751220,63.20012
751221,60.979904
751222,82.24101
751223,30.280296
751224,22.30683
751225,52.741524
751226,42.21326
751227,19.67781
751228,43.963127
751229,53.786324
751230,52.187023
751231,39.40877
751232,23.947393
751233,48.91675
751234,78.14203
751235,18.656015
751236,85.387634
751237,32.4814
751238,52.77235
751239,45.28641
751240,40.653988
751241,76.244644
751242,59.146023
751243,9.133312
751244,51.573143
751245,28.193584
751246,18.453743
751247,15.492889
751248,69.83619
751249,50.970715
751250,9.644749
751251,98.99906
751252,54.493824
751253,48.3193
751254,57.150234
751255,44.484673
751256,27.405262
751257,33.65124
751258,26.905394
751259,83.52844
751260,38.086967
751261,70.905365
751262,39.91102
751263,73.85304
751264,37.759205
751265,30.040245
751266,7.9929237
751267,46.142918
751268,26.131357
751269,10.209728
751270,45.218124
751271,77.10354
751272,45.665863
751273,15.705532
751274,36.155792
751275,81.178925
751276,38.592422
751277,94.22942
751278,72.309814
751279,58.987923
751280,60.57075
751281,45.029697
751282,6.151947
751283,69.5917
751284,13.516605
751285,18.086088
751286,60.47685
751287,39.111107
751288,44.412884
751289,82.60401
751290,25.628248
751291,73.62331
751292,38.034447
751293,26.384066
751294,43.15194
751295,31.36428
751296,1.4575081
751297,42.546947
751298,38.477345
751299,40.177155
751300,40.164482
751301,24.493296
751302,15.534929
751303,8.732277
751304,54.11499
751305,52.201134
751306,18.227339
751307,35.010193
751308,5.1363106
751309,69.401024
751310,55.811302
751311,37.8521
751312,44.727596
751313,13.515341
751314,63.72253
751315,71.59498
751316,35.113132
751317,7.7370605
751318,73.90244
751319,19.756006
751320,67.4294
751321,50.690773
751322,76.98228
751323,21.973673
751324,72.388725
751325,82.79404
751326,35.057396
751327,59.523106
751328,65.685074
751329,42.089775
751330,43.064865
751331,78.94933
751332,53.56524
751333,12.913273
751334,52.025726
751335,23.007013
751336,22.655706
751337,34.446346
751338,84.54797
751339,42.376606
751340,96.15742
751341,41.191753
751342,43.144432
751343,25.844236
751344,67.70922
751345,46.448765
751346,17.866013
751347,34.383087
751348,59.090813
751349,15.705475
751350,29.032032
751351,34.63578
751352,49.3105
751353,80.97391
751354,45.63391
751355,25.601946
751356,41.269974
751357,34.72953
751358,14.925505
751359,79.81839
751360,31.353281
751361,70.699585
751362,23.051405
751363,13.9563675
751364,74.04554
751365,40.430237
751366,68.56128
751367,10.523674
751368,76.08568
751369,68.78868
751370,20.930708
751371,1.9149666
751372,2.0561905
751373,21.413425
751374,8.095516
751375,23.160696
751376,27.969566
751377,78.46268
751378,80.543915
751379,14.677174
751380,75.09236
751381,21.712292
751382,72.24995
751383,68.25481
751384,20.40926
751385,62.381226
751386,36.34972
751387,12.932098
751388,44.86756
751389,66.277534
751390,27.657299
751391,42.67075
751392,73.527985
751393,45.818325
751394,46.66892
751395,49.64549
751396,29.906734
751397,36.62464
751398,33.78842
751399,90.08423
751400,39.14078
751401,75.55888
751402,44.724567
751403,82.833534
751404,83.253365
751405,53.438908
751406,74.43604
751407,44.588287
751408,45.638134
751409,16.91796
751410,21.016935
751411,17.20895
751412,17.830667
751413,32.73725
751414,31.829044
751415,26.231241
751416,35.945873
751417,85.789276
751418,48.776463
751419,25.188374
751420,21.649216
751421,45.842255
751422,7.9307594
751423,34.387054
751424,62.483917
751425,31.153152
751426,20.332998
751427,10.511826
751428,52.434994
751429,39.673164
751430,12.396156
751431,70.16155
751432,56.630054
751433,13.440002
751434,38.87598
751435,53.73861
751436,32.41128
751437,53.582973
751438,44.640663
751439,73.44744
751440,51.51262
751441,51.269974
751442,53.644142
751443,70.79313
751444,5.6592293
751445,53.938892
751446,16.57907
751447,60.903408
751448,60.819954
751449,73.75904
751450,40.72867
751451,47.90488
751452,95.24238
751453,24.012531
751454,17.075737
751455,90.775345
751456,42.02402
751457,46.732544
751458,45.20447
751459,46.472893
751460,77.44551
751461,25.379618
751462,26.452913
751463,20.17063
751464,74.070435
751465,65.688614
751466,42.957207
751467,41.920547
751468,54.704697
751469,77.74078
751470,28.343939
751471,43.853626
751472,82.01401
751473,19.848066
751474,18.658232
751475,18.550472
751476,69.51599
751477,41.792095
751478,43.535408
751479,49.45593
751480,33.7503
751481,13.439014
751482,76.89871
751483,61.294724
751484,53.793194
751485,29.631304
751486,40.23684
751487,78.474754
751488,12.994068
751489,49.1813
751490,8.959404
751491,6.6063004
751492,22.255156
751493,7.515957
751494,80.52104
751495,42.879337
751496,70.01018
751497,33.806545
751498,19.571209
751499,4.936287
751500,30.48682
751501,55.276283
751502,54.531532
751503,60.16065
751504,77.287766
751505,55.15925
751506,65.21429
751507,52.541218
751508,71.879944
751509,15.930187
751510,81.057076
751511,41.44203
751512,19.825787
751513,42.117844
751514,20.369076
751515,59.81359
751516,19.8335
751517,74.94364
751518,86.34155
751519,20.291826
751520,69.0584
751521,72.49232
751522,30.925491
751523,65.99557
751524,50.74704
751525,84.75808
751526,35.17614
751527,58.587227
751528,70.08844
751529,44.408627
751530,18.571787
751531,58.80323
751532,42.250668
751533,12.905876
751534,34.51165
751535,80.92749
751536,8.098522
751537,68.15769
751538,48.266087
751539,54.009663
751540,10.145676
751541,0.7431183
751542,29.10768
751543,72.971
751544,35.042324
751545,58.31311
751546,63.275124
751547,44.78247
751548,34.776226
751549,45.699604
751550,5.97929
751551,80.74844
751552,69.27608
751553,18.450169
751554,75.55449
751555,8.168613
751556,45.892834
751557,16.55685
751558,58.25367
751559,13.740433
751560,72.856865
751561,89.35074
751562,29.502989
751563,27.478209
751564,49.119057
751565,29.314882
751566,17.075228
751567,19.416971
751568,85.27919
751569,68.223076
751570,73.16621
751571,71.20239
751572,53.863785
751573,66.86919
751574,66.154335
751575,49.826275
751576,68.48983
751577,81.18023
751578,5.487831
751579,13.497467
751580,18.749237
751581,9.991753
751582,49.221165
751583,35.246334
751584,39.23317
751585,36.702335
751586,18.980259
751587,9.800365
751588,87.01123
751589,55.433384
751590,28.743567
751591,9.063747
751592,34.943275
751593,38.697365
751594,95.96312
751595,25.39103
751596,14.066044
751597,42.897713
751598,83.84538
751599,18.586082
751600,41.88112
751601,22.468378
751602,42.672638
751603,73.90837
751604,72.15737
751605,50.65568
751606,57.336136
751607,19.116901
751608,23.309607
751609,59.559616
751610,43.271954
751611,71.8652
751612,11.719994
751613,54.587593
751614,79.48723
751615,5.5249863
751616,30.867418
751617,43.615902
751618,42.31673
751619,47.046368
751620,28.125938
751621,8.789829
751622,66.0123
751623,6.16024
751624,99.10904
751625,17.987165
751626,7.5379715
751627,79.33166
751628,47.40601
751629,30.065208
751630,51.924965
751631,48.57753
751632,52.83328
751633,42.09824
751634,56.257843
751635,39.68348
751636,84.333786
751637,66.68476
751638,16.37701
751639,83.44098
751640,11.759815
751641,8.919811
751642,35.0342
751643,77.19883
751644,51.084427
751645,63.768356
751646,5.5821037
751647,30.916992
751648,15.806566
751649,83.9711
751650,41.14304
751651,31.593254
751652,40.704533
751653,28.9223
751654,5.538536
751655,17.861843
751656,46.691517
751657,43.707474
751658,38.616272
751659,35.357677
751660,49.431602
751661,38.341686
751662,19.698166
751663,42.52775
751664,95.853745
751665,42.64527
751666,37.095177
751667,82.898476
751668,15.066315
751669,16.69332
751670,52.08826
751671,53.961365
751672,57.830383
751673,44.495655
751674,11.114151
751675,41.15037
751676,43.307446
751677,34.349262
751678,8.585381
751679,75.794205
751680,54.52153
751681,41.755013
751682,64.45732
751683,35.535854
751684,40.061176
751685,42.97901
751686,28.380074
751687,19.764498
751688,52.186543
751689,54.141186
751690,35.16619
751691,61.51377
751692,67.40111
751693,11.799267
751694,39.966274
751695,42.575554
751696,25.151718
751697,55.536983
751698,43.575954
751699,20.406292
751700,15.564074
751701,92.234146
751702,75.23793
751703,25.22065
751704,97.19417
751705,64.67608
751706,64.58076
751707,81.944496
751708,72.771675
751709,54.93009
751710,60.23346
751711,34.571777
751712,32.20222
751713,71.53161
751714,92.22247
751715,50.920563
751716,74.01456
751717,29.502928
751718,54.226364
751719,53.306435
751720,75.4998
751721,13.125435
751722,53.989655
751723,12.711834
751724,30.803318
751725,6.721096
751726,31.047989
751727,-0.29497147
751728,16.204025
751729,17.56979
751730,33.94946
751731,60.242344
751732,78.545456
751733,83.75096
751734,53.886337
751735,48.726814
751736,78.8362
751737,13.003971
